,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
1422,22431,3.992,31,0,15.0,12,8,19.9,78.0,21.6
1423,22432,1.904,32,0,15.5,12,8,19.8,76.0,21.6
1424,22433,2.928,33,0,16.0,12,8,19.7,74.0,18.0
1425,22434,3.023,34,0,16.5,12,8,19.35,74.5,18.0
1426,22435,2.968,35,0,17.0,12,8,19.0,75.0,18.0
1427,22436,0.547,36,0,17.5,12,8,18.4,75.0,18.0
1428,22437,0.478,37,0,18.0,12,8,17.8,75.0,21.6
1429,22438,0.471,38,0,18.5,12,8,17.2,76.5,21.6
1430,22439,0.721,39,0,19.0,12,8,16.6,78.0,18.0
1431,22440,0.626,40,0,19.5,12,8,16.1,77.5,18.0
1432,22441,0.945,41,0,20.0,12,8,15.6,77.0,14.4
1433,22442,2.72,42,0,20.5,12,8,15.05,80.0,14.4
1434,22443,2.547,43,0,21.0,12,8,14.5,83.0,18.0
1435,22444,2.666,44,0,21.5,12,8,13.85,84.5,18.0
1436,22445,2.6,45,0,22.0,12,8,13.2,86.0,7.2
1437,22446,0.41,46,0,22.5,12,8,12.85,87.0,7.2
1438,22447,0.437,47,0,23.0,12,8,12.5,88.0,10.8
1439,22448,0.415,48,0,23.5,12,8,12.35,89.5,10.8
1440,22501,0.246,1,0,0.0,13,8,12.2,91.0,14.4
1441,22502,0.321,2,0,0.5,13,8,12.1,91.5,14.4
1442,22503,0.234,3,0,1.0,13,8,12.0,92.0,10.8
1443,22504,0.354,4,0,1.5,13,8,11.9,92.5,10.8
1444,22505,0.236,5,0,2.0,13,8,11.8,93.0,10.8
1445,22506,0.263,6,0,2.5,13,8,11.7,94.0,10.8
1446,22507,0.295,7,0,3.0,13,8,11.6,95.0,10.8
1447,22508,0.363,8,0,3.5,13,8,11.8,95.0,10.8
1448,22509,0.315,9,0,4.0,13,8,12.0,95.0,10.8
1449,22510,0.255,10,0,4.5,13,8,12.0,95.0,10.8
1450,22511,0.251,11,0,5.0,13,8,12.0,95.0,10.8
1451,22512,0.346,12,0,5.5,13,8,12.25,94.5,10.8
1452,22513,0.258,13,0,6.0,13,8,12.5,94.0,10.8
1453,22514,0.348,14,0,6.5,13,8,12.8,93.0,10.8
1454,22515,0.308,15,0,7.0,13,8,13.1,92.0,7.2
1455,22516,1.215,16,0,7.5,13,8,13.75,81.0,7.2
1456,22517,1.6,17,0,8.0,13,8,14.4,70.0,10.8
1457,22518,1.09,18,0,8.5,13,8,14.65,66.5,10.8
1458,22519,0.771,19,0,9.0,13,8,14.9,63.0,7.2
1459,22520,0.385,20,0,9.5,13,8,14.95,64.0,7.2
1460,22521,0.415,21,0,10.0,13,8,15.0,65.0,10.8
1461,22522,0.454,22,0,10.5,13,8,15.4,62.5,10.8
1462,22523,0.562,23,0,11.0,13,8,15.8,60.0,3.6
1463,22524,0.265,24,0,11.5,13,8,15.95,60.5,3.6
1464,22525,0.381,25,0,12.0,13,8,16.1,61.0,3.6
1465,22526,0.221,26,0,12.5,13,8,15.95,62.5,3.6
1466,22527,0.192,27,0,13.0,13,8,15.8,64.0,7.2
1467,22528,2.288,28,0,13.5,13,8,15.95,64.0,7.2
1468,22529,1.849,29,0,14.0,13,8,16.1,64.0,7.2
1469,22530,5.569,30,0,14.5,13,8,16.2,64.5,7.2
1470,22531,2.474,31,0,15.0,13,8,16.3,65.0,7.2
1471,22532,0.475,32,0,15.5,13,8,16.05,65.0,7.2
1472,22533,0.282,33,0,16.0,13,8,15.8,65.0,10.8
1473,22534,0.239,34,0,16.5,13,8,15.75,65.5,10.8
1474,22535,0.203,35,0,17.0,13,8,15.7,66.0,14.4
1475,22536,0.3,36,0,17.5,13,8,15.45,65.5,14.4
1476,22537,0.273,37,0,18.0,13,8,15.2,65.0,10.8
1477,22538,0.267,38,0,18.5,13,8,14.95,66.5,10.8
1478,22539,0.357,39,0,19.0,13,8,14.7,68.0,10.8
1479,22540,0.306,40,0,19.5,13,8,14.25,69.5,10.8
1480,22541,0.32,41,0,20.0,13,8,13.8,71.0,10.8
1481,22542,0.373,42,0,20.5,13,8,13.85,73.0,10.8
1482,22543,0.322,43,0,21.0,13,8,13.9,75.0,14.4
1483,22544,0.709,44,0,21.5,13,8,13.8,76.5,14.4
1484,22545,0.576,45,0,22.0,13,8,13.7,78.0,14.4
1485,22546,0.761,46,0,22.5,13,8,13.55,80.0,14.4
1486,22547,0.806,47,0,23.0,13,8,13.4,82.0,10.8
1487,22548,0.326,48,0,23.5,13,8,13.15,85.5,10.8
1488,22601,0.323,1,0,0.0,14,8,12.9,89.0,7.2
1489,22602,0.275,2,0,0.5,14,8,12.9,90.5,7.2
1490,22603,0.288,3,0,1.0,14,8,12.9,92.0,7.2
1491,22604,0.31,4,0,1.5,14,8,13.0,91.5,7.2
1492,22605,0.247,5,0,2.0,14,8,13.1,91.0,7.2
1493,22606,0.331,6,0,2.5,14,8,13.45,89.0,7.2
1494,22607,0.383,7,0,3.0,14,8,13.8,87.0,7.2
1495,22608,0.25,8,0,3.5,14,8,13.75,88.0,7.2
1496,22609,0.276,9,0,4.0,14,8,13.7,89.0,7.2
1497,22610,0.294,10,0,4.5,14,8,13.5,90.5,7.2
1498,22611,0.24,11,0,5.0,14,8,13.3,92.0,10.8
1499,22612,0.39,12,0,5.5,14,8,13.7,90.5,10.8
1500,22613,0.318,13,0,6.0,14,8,14.1,89.0,10.8
1501,22614,0.227,14,0,6.5,14,8,14.7,87.5,10.8
1502,22615,2.102,15,0,7.0,14,8,15.3,86.0,18.0
1503,22616,1.084,16,0,7.5,14,8,15.35,87.0,18.0
1504,22617,0.304,17,0,8.0,14,8,15.4,88.0,21.6
1505,22618,0.686,18,0,8.5,14,8,16.05,87.5,21.6
1506,22619,0.533,19,0,9.0,14,8,16.7,87.0,14.4
1507,22620,0.571,20,0,9.5,14,8,17.3,84.0,14.4
1508,22621,0.563,21,0,10.0,14,8,17.9,81.0,18.0
1509,22622,0.431,22,0,10.5,14,8,17.85,84.5,18.0
1510,22623,0.472,23,0,11.0,14,8,17.8,88.0,25.2
1511,22624,0.418,24,0,11.5,14,8,18.5,84.0,25.2
1512,22625,0.515,25,0,12.0,14,8,19.2,80.0,28.8
1513,22626,0.574,26,0,12.5,14,8,19.45,79.0,28.8
1514,22627,0.522,27,0,13.0,14,8,19.7,78.0,28.8
1515,22628,0.411,28,0,13.5,14,8,20.5,76.0,28.8
1516,22629,0.462,29,0,14.0,14,8,21.3,74.0,32.4
1517,22630,0.391,30,0,14.5,14,8,20.8,75.0,32.4
1518,22631,0.312,31,0,15.0,14,8,20.3,76.0,36.0
1519,22632,0.374,32,0,15.5,14,8,20.1,78.0,36.0
1520,22633,0.303,33,0,16.0,14,8,19.9,80.0,36.0
1521,22634,0.21,34,0,16.5,14,8,19.35,85.0,36.0
1522,22635,0.583,35,0,17.0,14,8,18.8,90.0,28.8
1523,22636,4.466,36,0,17.5,14,8,19.1,88.5,28.8
1524,22637,0.317,37,0,18.0,14,8,19.4,87.0,28.8
1525,22638,0.394,38,0,18.5,14,8,19.45,84.5,28.8
1526,22639,0.338,39,0,19.0,14,8,19.5,82.0,25.2
1527,22640,0.268,40,0,19.5,14,8,19.15,82.5,25.2
1528,22641,2.366,41,0,20.0,14,8,18.8,83.0,18.0
1529,22642,5.133,42,0,20.5,14,8,18.65,82.0,18.0
1530,22643,1.089,43,0,21.0,14,8,18.5,81.0,25.2
1531,22644,0.772,44,0,21.5,14,8,18.3,82.0,25.2
1532,22645,0.833,45,0,22.0,14,8,18.1,83.0,28.8
1533,22646,0.547,46,0,22.5,14,8,17.8,84.0,28.8
1534,22647,0.466,47,0,23.0,14,8,17.5,85.0,28.8
1535,22648,0.373,48,0,23.5,14,8,17.5,84.0,28.8
1536,22701,0.284,1,0,0.0,15,8,17.5,83.0,39.6
1537,22702,0.315,2,0,0.5,15,8,17.15,86.0,39.6
1538,22703,0.37,3,0,1.0,15,8,16.8,89.0,36.0
1539,22704,0.3,4,0,1.5,15,8,16.8,88.5,36.0
1540,22705,0.332,5,0,2.0,15,8,16.8,88.0,32.4
1541,22706,0.217,6,0,2.5,15,8,16.65,90.0,32.4
1542,22707,0.263,7,0,3.0,15,8,16.5,92.0,32.4
1543,22708,0.306,8,0,3.5,15,8,16.2,94.5,32.4
1544,22709,0.304,9,0,4.0,15,8,15.9,97.0,25.2
1545,22710,0.319,10,0,4.5,15,8,15.95,96.5,25.2
1546,22711,0.29,11,0,5.0,15,8,16.0,96.0,25.2
1547,22712,0.386,12,0,5.5,15,8,15.85,97.5,25.2
1548,22713,0.197,13,0,6.0,15,8,15.7,99.0,21.6
1549,22714,0.258,14,0,6.5,15,8,15.75,98.5,21.6
1550,22715,0.247,15,0,7.0,15,8,15.8,98.0,25.2
1551,22716,0.394,16,0,7.5,15,8,15.95,97.5,25.2
1552,22717,1.304,17,0,8.0,15,8,16.1,97.0,32.4
1553,22718,1.792,18,0,8.5,15,8,16.4,96.5,32.4
1554,22719,0.204,19,0,9.0,15,8,16.7,96.0,28.8
1555,22720,0.271,20,0,9.5,15,8,16.7,94.5,28.8
1556,22721,0.237,21,0,10.0,15,8,16.7,93.0,36.0
1557,22722,0.284,22,0,10.5,15,8,17.2,90.5,36.0
1558,22723,0.278,23,0,11.0,15,8,17.7,88.0,32.4
1559,22724,0.227,24,0,11.5,15,8,17.5,80.5,32.4
1560,22725,0.277,25,0,12.0,15,8,17.3,73.0,36.0
1561,22726,0.205,26,0,12.5,15,8,17.8,71.5,36.0
1562,22727,0.323,27,0,13.0,15,8,18.3,70.0,28.8
1563,22728,0.617,28,0,13.5,15,8,18.45,67.0,28.8
1564,22729,0.285,29,0,14.0,15,8,18.6,64.0,36.0
1565,22730,0.323,30,0,14.5,15,8,18.2,66.0,36.0
1566,22731,0.339,31,0,15.0,15,8,17.8,68.0,32.4
1567,22732,0.351,32,0,15.5,15,8,18.2,66.0,32.4
1568,22733,0.695,33,0,16.0,15,8,18.6,64.0,32.4
1569,22734,0.497,34,0,16.5,15,8,18.35,65.5,32.4
1570,22735,0.533,35,0,17.0,15,8,18.1,67.0,32.4
1571,22736,0.396,36,0,17.5,15,8,17.9,65.5,32.4
1572,22737,0.297,37,0,18.0,15,8,17.7,64.0,25.2
1573,22738,0.342,38,0,18.5,15,8,17.0,66.5,25.2
1574,22739,1.53,39,0,19.0,15,8,16.3,69.0,28.8
1575,22740,8.927,40,0,19.5,15,8,15.8,69.5,28.8
1576,22741,0.75,41,0,20.0,15,8,15.3,70.0,28.8
1577,22742,5.02,42,0,20.5,15,8,14.8,74.0,28.8
1578,22743,0.907,43,0,21.0,15,8,14.3,78.0,21.6
1579,22744,0.876,44,0,21.5,15,8,14.15,80.0,21.6
1580,22745,0.561,45,0,22.0,15,8,14.0,82.0,28.8
1581,22746,0.555,46,0,22.5,15,8,14.0,83.5,28.8
1582,22747,0.713,47,0,23.0,15,8,14.0,85.0,25.2
1583,22748,0.384,48,0,23.5,15,8,13.85,85.5,25.2
1584,22801,0.333,1,0,0.0,16,8,13.7,86.0,28.8
1585,22802,0.392,2,0,0.5,16,8,13.85,84.5,28.8
1586,22803,0.201,3,0,1.0,16,8,14.0,83.0,39.6
1587,22804,0.203,4,0,1.5,16,8,13.85,84.0,39.6
1588,22805,0.261,5,0,2.0,16,8,13.7,85.0,39.6
1589,22806,0.247,6,0,2.5,16,8,13.85,84.0,39.6
1590,22807,0.288,7,0,3.0,16,8,14.0,83.0,36.0
1591,22808,0.296,8,0,3.5,16,8,13.75,86.0,36.0
1592,22809,0.195,9,0,4.0,16,8,13.5,89.0,28.8
1593,22810,0.274,10,0,4.5,16,8,13.55,88.5,28.8
1594,22811,0.236,11,0,5.0,16,8,13.6,88.0,36.0
1595,22812,0.181,12,0,5.5,16,8,13.75,87.0,36.0
1596,22813,0.314,13,0,6.0,16,8,13.9,86.0,28.8
1597,22814,0.311,14,0,6.5,16,8,14.0,85.0,28.8
1598,22815,0.185,15,0,7.0,16,8,14.1,84.0,28.8
1599,22816,0.239,16,0,7.5,16,8,14.4,83.5,28.8
1600,22817,0.19,17,0,8.0,16,8,14.7,83.0,39.6
1601,22818,0.397,18,0,8.5,16,8,14.95,82.5,39.6
1602,22819,0.366,19,0,9.0,16,8,15.2,82.0,36.0
1603,22820,1.572,20,0,9.5,16,8,15.55,81.0,36.0
1604,22821,1.003,21,0,10.0,16,8,15.9,80.0,39.6
1605,22822,1.867,22,0,10.5,16,8,15.6,84.0,39.6
1606,22823,1.802,23,0,11.0,16,8,15.3,88.0,32.4
1607,22824,3.254,24,0,11.5,16,8,15.7,85.0,32.4
1608,22825,3.055,25,0,12.0,16,8,16.1,82.0,32.4
1609,22826,0.325,26,0,12.5,16,8,16.25,79.5,32.4
1610,22827,0.271,27,0,13.0,16,8,16.4,77.0,32.4
1611,22828,0.209,28,0,13.5,16,8,17.1,74.0,32.4
1612,22829,0.561,29,0,14.0,16,8,17.8,71.0,36.0
1613,22830,0.329,30,0,14.5,16,8,17.3,72.0,36.0
1614,22831,0.392,31,0,15.0,16,8,16.8,73.0,28.8
1615,22832,0.498,32,0,15.5,16,8,16.7,74.0,28.8
1616,22833,0.412,33,0,16.0,16,8,16.6,75.0,32.4
1617,22834,0.467,34,0,16.5,16,8,16.05,80.0,32.4
1618,22835,0.882,35,0,17.0,16,8,15.5,85.0,32.4
1619,22836,0.548,36,0,17.5,16,8,15.8,81.5,32.4
1620,22837,0.568,37,0,18.0,16,8,16.1,78.0,32.4
1621,22838,0.659,38,0,18.5,16,8,15.95,78.0,32.4
1622,22839,0.367,39,0,19.0,16,8,15.8,78.0,28.8
1623,22840,0.248,40,0,19.5,16,8,15.6,79.0,28.8
1624,22841,0.364,41,0,20.0,16,8,15.4,80.0,28.8
1625,22842,0.262,42,0,20.5,16,8,15.0,83.0,28.8
1626,22843,0.767,43,0,21.0,16,8,14.6,86.0,21.6
1627,22844,0.461,44,0,21.5,16,8,14.55,86.0,21.6
1628,22845,0.368,45,0,22.0,16,8,14.5,86.0,25.2
1629,22846,0.386,46,0,22.5,16,8,14.25,88.0,25.2
1630,22847,0.37,47,0,23.0,16,8,14.0,90.0,21.6
1631,22848,0.334,48,0,23.5,16,8,14.0,88.5,21.6
1632,22901,0.339,1,0,0.0,17,8,14.0,87.0,18.0
1633,22902,0.336,2,0,0.5,17,8,13.8,88.0,18.0
1634,22903,0.26,3,0,1.0,17,8,13.6,89.0,18.0
1635,22904,0.269,4,0,1.5,17,8,13.75,88.5,18.0
1636,22905,0.195,5,0,2.0,17,8,13.9,88.0,18.0
1637,22906,0.293,6,0,2.5,17,8,13.8,88.5,18.0
1638,22907,0.263,7,0,3.0,17,8,13.7,89.0,14.4
1639,22908,0.283,8,0,3.5,17,8,13.75,88.5,14.4
1640,22909,0.249,9,0,4.0,17,8,13.8,88.0,21.6
1641,22910,0.292,10,0,4.5,17,8,13.7,87.5,21.6
1642,22911,0.209,11,0,5.0,17,8,13.6,87.0,25.2
1643,22912,0.242,12,0,5.5,17,8,13.6,88.0,25.2
1644,22913,0.224,13,0,6.0,17,8,13.6,89.0,21.6
1645,22914,0.263,14,0,6.5,17,8,13.85,88.5,21.6
1646,22915,0.341,15,0,7.0,17,8,14.1,88.0,25.2
1647,22916,0.191,16,0,7.5,17,8,14.45,86.0,25.2
1648,22917,0.194,17,0,8.0,17,8,14.8,84.0,25.2
1649,22918,0.963,18,0,8.5,17,8,15.45,81.0,25.2
1650,22919,4.512,19,0,9.0,17,8,16.1,78.0,28.8
1651,22920,4.928,20,0,9.5,17,8,16.35,77.0,28.8
1652,22921,0.504,21,0,10.0,17,8,16.6,76.0,25.2
1653,22922,0.349,22,0,10.5,17,8,17.0,73.5,25.2
1654,22923,1.154,23,0,11.0,17,8,17.4,71.0,21.6
1655,22924,1.027,24,0,11.5,17,8,17.65,69.0,21.6
1656,22925,0.269,25,0,12.0,17,8,17.9,67.0,28.8
1657,22926,0.288,26,0,12.5,17,8,17.75,71.0,28.8
1658,22927,0.673,27,0,13.0,17,8,17.6,75.0,18.0
1659,22928,0.401,28,0,13.5,17,8,17.7,80.0,18.0
1660,22929,0.356,29,0,14.0,17,8,17.8,85.0,18.0
1661,22930,0.279,30,0,14.5,17,8,18.15,79.0,18.0
1662,22931,0.271,31,0,15.0,17,8,18.5,73.0,18.0
1663,22932,0.272,32,0,15.5,17,8,18.6,71.5,18.0
1664,22933,0.283,33,0,16.0,17,8,18.7,70.0,21.6
1665,22934,0.194,34,0,16.5,17,8,18.6,71.0,21.6
1666,22935,2.358,35,0,17.0,17,8,18.5,72.0,18.0
1667,22936,2.79,36,0,17.5,17,8,18.9,69.0,18.0
1668,22937,0.396,37,0,18.0,17,8,19.3,66.0,18.0
1669,22938,0.361,38,0,18.5,17,8,18.55,70.0,18.0
1670,22939,0.428,39,0,19.0,17,8,17.8,74.0,10.8
1671,22940,0.378,40,0,19.5,17,8,16.2,80.5,10.8
1672,22941,0.265,41,0,20.0,17,8,14.6,87.0,7.2
1673,22942,0.283,42,0,20.5,17,8,14.9,88.5,7.2
1674,22943,0.454,43,0,21.0,17,8,15.2,90.0,7.2
1675,22944,0.56,44,0,21.5,17,8,15.6,89.0,7.2
1676,22945,1.278,45,0,22.0,17,8,16.0,88.0,10.8
1677,22946,0.848,46,0,22.5,17,8,16.0,86.5,10.8
1678,22947,0.288,47,0,23.0,17,8,16.0,85.0,14.4
1679,22948,0.281,48,0,23.5,17,8,15.2,87.5,14.4
1680,23001,0.315,1,0,0.0,18,8,14.4,90.0,10.8
1681,23002,0.265,2,0,0.5,18,8,13.4,90.0,10.8
1682,23003,0.218,3,0,1.0,18,8,12.4,90.0,10.8
1683,23004,0.273,4,0,1.5,18,8,12.4,91.5,10.8
1684,23005,0.369,5,0,2.0,18,8,12.4,93.0,3.6
1685,23006,0.294,6,0,2.5,18,8,12.15,95.5,3.6
1686,23007,0.269,7,0,3.0,18,8,11.9,98.0,3.6
1687,23008,0.262,8,0,3.5,18,8,13.6,90.5,3.6
1688,23009,0.228,9,0,4.0,18,8,15.3,83.0,7.2
1689,23010,0.337,10,0,4.5,18,8,15.4,84.0,7.2
1690,23011,0.297,11,0,5.0,18,8,15.5,85.0,14.4
1691,23012,0.301,12,0,5.5,18,8,15.1,88.5,14.4
1692,23013,0.3,13,0,6.0,18,8,14.7,92.0,14.4
1693,23014,0.276,14,0,6.5,18,8,14.8,94.0,14.4
1694,23015,0.232,15,0,7.0,18,8,14.9,96.0,18.0
1695,23016,1.745,16,0,7.5,18,8,15.25,96.0,18.0
1696,23017,0.945,17,0,8.0,18,8,15.6,96.0,10.8
1697,23018,0.672,18,0,8.5,18,8,16.05,90.5,10.8
1698,23019,6.812,19,0,9.0,18,8,16.5,85.0,25.2
1699,23020,3.733,20,0,9.5,18,8,16.95,82.5,25.2
1700,23021,0.362,21,0,10.0,18,8,17.4,80.0,10.8
1701,23022,0.374,22,0,10.5,18,8,17.85,79.5,10.8
1702,23023,0.25,23,0,11.0,18,8,18.3,79.0,14.4
1703,23024,0.271,24,0,11.5,18,8,18.45,77.5,14.4
1704,23025,0.305,25,0,12.0,18,8,18.6,76.0,25.2
1705,23026,0.19,26,0,12.5,18,8,19.1,76.0,25.2
1706,23027,0.296,27,0,13.0,18,8,19.6,76.0,21.6
1707,23028,0.467,28,0,13.5,18,8,19.4,77.0,21.6
1708,23029,0.372,29,0,14.0,18,8,19.2,78.0,18.0
1709,23030,0.536,30,0,14.5,18,8,18.95,80.0,18.0
1710,23031,0.375,31,0,15.0,18,8,18.7,82.0,21.6
1711,23032,0.307,32,0,15.5,18,8,19.05,81.5,21.6
1712,23033,0.364,33,0,16.0,18,8,19.4,81.0,21.6
1713,23034,0.524,34,0,16.5,18,8,19.4,80.0,21.6
1714,23035,4.542,35,0,17.0,18,8,19.4,79.0,18.0
1715,23036,0.637,36,0,17.5,18,8,19.25,80.5,18.0
1716,23037,1.195,37,0,18.0,18,8,19.1,82.0,14.4
1717,23038,0.603,38,0,18.5,18,8,18.95,83.0,14.4
1718,23039,0.345,39,0,19.0,18,8,18.8,84.0,21.6
1719,23040,0.285,40,0,19.5,18,8,18.7,84.0,21.6
1720,23041,0.369,41,0,20.0,18,8,18.6,84.0,18.0
1721,23042,0.736,42,0,20.5,18,8,18.3,86.0,18.0
1722,23043,0.649,43,0,21.0,18,8,18.0,88.0,10.8
1723,23044,0.951,44,0,21.5,18,8,17.6,90.5,10.8
1724,23045,2.656,45,0,22.0,18,8,17.2,93.0,7.2
1725,23046,0.575,46,0,22.5,18,8,17.5,88.0,7.2
1726,23047,0.522,47,0,23.0,18,8,17.8,83.0,10.8
1727,23048,0.34,48,0,23.5,18,8,17.4,85.0,10.8
1728,23101,0.23,1,0,0.0,19,8,17.0,87.0,10.8
1729,23102,0.26,2,0,0.5,19,8,17.45,85.5,10.8
1730,23103,0.249,3,0,1.0,19,8,17.9,84.0,10.8
1731,23104,0.247,4,0,1.5,19,8,17.6,85.5,10.8
1732,23105,0.399,5,0,2.0,19,8,17.3,87.0,25.2
1733,23106,0.241,6,0,2.5,19,8,17.25,86.5,25.2
1734,23107,0.208,7,0,3.0,19,8,17.2,86.0,25.2
1735,23108,0.277,8,0,3.5,19,8,16.9,86.5,25.2
1736,23109,0.293,9,0,4.0,19,8,16.6,87.0,14.4
1737,23110,0.25,10,0,4.5,19,8,16.4,89.0,14.4
1738,23111,0.397,11,0,5.0,19,8,16.2,91.0,18.0
1739,23112,0.222,12,0,5.5,19,8,17.4,88.0,18.0
1740,23113,0.248,13,0,6.0,19,8,18.6,85.0,10.8
1741,23114,0.315,14,0,6.5,19,8,18.4,87.0,10.8
1742,23115,1.097,15,0,7.0,19,8,18.2,89.0,32.4
1743,23116,2.256,16,0,7.5,19,8,18.05,90.0,32.4
1744,23117,0.528,17,0,8.0,19,8,17.9,91.0,18.0
1745,23118,0.752,18,0,8.5,19,8,18.8,88.5,18.0
1746,23119,0.261,19,0,9.0,19,8,19.7,86.0,28.8
1747,23120,0.295,20,0,9.5,19,8,19.8,86.5,28.8
1748,23121,0.279,21,0,10.0,19,8,19.9,87.0,28.8
1749,23122,0.325,22,0,10.5,19,8,19.85,85.0,28.8
1750,23123,0.331,23,0,11.0,19,8,19.8,83.0,28.8
1751,23124,0.27,24,0,11.5,19,8,20.3,81.5,28.8
1752,23125,0.437,25,0,12.0,19,8,20.8,80.0,32.4
1753,23126,0.394,26,0,12.5,19,8,21.05,76.0,32.4
1754,23127,0.377,27,0,13.0,19,8,21.3,72.0,32.4
1755,23128,0.602,28,0,13.5,19,8,21.6,70.0,32.4
1756,23129,0.4,29,0,14.0,19,8,21.9,68.0,25.2
1757,23130,0.312,30,0,14.5,19,8,21.3,68.5,25.2
1758,23131,0.475,31,0,15.0,19,8,20.7,69.0,21.6
1759,23132,0.396,32,0,15.5,19,8,20.3,71.5,21.6
1760,23133,0.305,33,0,16.0,19,8,19.9,74.0,21.6
1761,23134,0.662,34,0,16.5,19,8,19.05,80.0,21.6
1762,23135,6.182,35,0,17.0,19,8,18.2,86.0,18.0
1763,23136,1.963,36,0,17.5,19,8,17.75,88.5,18.0
1764,23137,0.487,37,0,18.0,19,8,17.3,91.0,10.8
1765,23138,6.237,38,0,18.5,19,8,17.25,91.5,10.8
1766,23139,2.956,39,0,19.0,19,8,17.2,92.0,7.2
1767,23140,0.309,40,0,19.5,19,8,16.95,93.0,7.2
1768,23141,0.288,41,0,20.0,19,8,16.7,94.0,7.2
1769,23142,2.562,42,0,20.5,19,8,16.5,95.0,7.2
1770,23143,0.718,43,0,21.0,19,8,16.3,96.0,10.8
1771,23144,1.778,44,0,21.5,19,8,16.35,94.5,10.8
1772,23145,0.317,45,0,22.0,19,8,16.4,93.0,14.4
1773,23146,0.262,46,0,22.5,19,8,16.15,95.5,14.4
1774,23147,0.213,47,0,23.0,19,8,15.9,98.0,18.0
1775,23148,0.306,48,0,23.5,19,8,15.9,98.5,18.0
1776,23201,0.318,1,0,0.0,20,8,15.9,99.0,18.0
1777,23202,0.206,2,0,0.5,20,8,16.05,99.0,18.0
1778,23203,0.205,3,0,1.0,20,8,16.2,99.0,18.0
1779,23204,0.331,4,0,1.5,20,8,16.25,99.5,18.0
1780,23205,0.21,5,0,2.0,20,8,16.3,100.0,14.4
1781,23206,0.269,6,0,2.5,20,8,16.25,100.0,14.4
1782,23207,0.302,7,0,3.0,20,8,16.2,100.0,7.2
1783,23208,0.263,8,0,3.5,20,8,16.0,99.0,7.2
1784,23209,0.229,9,0,4.0,20,8,15.8,98.0,18.0
1785,23210,0.266,10,0,4.5,20,8,15.4,98.5,18.0
1786,23211,0.274,11,0,5.0,20,8,15.0,99.0,18.0
1787,23212,0.304,12,0,5.5,20,8,14.1,97.5,18.0
1788,23213,0.348,13,0,6.0,20,8,13.2,96.0,21.6
1789,23214,0.284,14,0,6.5,20,8,12.85,97.5,21.6
1790,23215,0.231,15,0,7.0,20,8,12.5,99.0,10.8
1791,23216,0.883,16,0,7.5,20,8,13.15,98.0,10.8
1792,23217,1.609,17,0,8.0,20,8,13.8,97.0,18.0
1793,23218,0.91,18,0,8.5,20,8,13.7,94.5,18.0
1794,23219,0.283,19,0,9.0,20,8,13.6,92.0,18.0
1795,23220,0.2,20,0,9.5,20,8,14.6,88.0,18.0
1796,23221,0.321,21,0,10.0,20,8,15.6,84.0,25.2
1797,23222,0.428,22,0,10.5,20,8,15.7,80.0,25.2
1798,23223,0.36,23,0,11.0,20,8,15.8,76.0,25.2
1799,23224,0.396,24,0,11.5,20,8,14.05,82.0,25.2
1800,23225,0.514,25,0,12.0,20,8,12.3,88.0,39.6
1801,23226,1.156,26,0,12.5,20,8,13.6,88.0,39.6
1802,23227,2.407,27,0,13.0,20,8,14.9,88.0,28.8
1803,23228,2.13,28,0,13.5,20,8,15.9,79.5,28.8
1804,23229,0.288,29,0,14.0,20,8,16.9,71.0,32.4
1805,23230,0.192,30,0,14.5,20,8,16.85,71.0,32.4
1806,23231,0.287,31,0,15.0,20,8,16.8,71.0,32.4
1807,23232,0.26,32,0,15.5,20,8,17.15,67.5,32.4
1808,23233,0.187,33,0,16.0,20,8,17.5,64.0,32.4
1809,23234,0.296,34,0,16.5,20,8,17.15,66.0,32.4
1810,23235,0.326,35,0,17.0,20,8,16.8,68.0,32.4
1811,23236,1.706,36,0,17.5,20,8,15.65,74.5,32.4
1812,23237,2.273,37,0,18.0,20,8,14.5,81.0,28.8
1813,23238,0.491,38,0,18.5,20,8,14.4,80.0,28.8
1814,23239,0.481,39,0,19.0,20,8,14.3,79.0,28.8
1815,23240,0.241,40,0,19.5,20,8,14.05,78.5,28.8
1816,23241,0.377,41,0,20.0,20,8,13.8,78.0,28.8
1817,23242,0.392,42,0,20.5,20,8,13.4,78.5,28.8
1818,23243,0.666,43,0,21.0,20,8,13.0,79.0,28.8
1819,23244,2.504,44,0,21.5,20,8,12.9,80.0,28.8
1820,23245,2.628,45,0,22.0,20,8,12.8,81.0,32.4
1821,23246,2.553,46,0,22.5,20,8,12.6,82.5,32.4
1822,23247,1.262,47,0,23.0,20,8,12.4,84.0,32.4
1823,23248,0.355,48,0,23.5,20,8,12.15,85.5,32.4
1824,23301,0.525,1,0,0.0,21,8,11.9,87.0,28.8
1825,23302,0.278,2,0,0.5,21,8,11.5,88.5,28.8
1826,23303,0.381,3,0,1.0,21,8,11.1,90.0,25.2
1827,23304,0.268,4,0,1.5,21,8,10.85,90.0,25.2
1828,23305,0.25,5,0,2.0,21,8,10.6,90.0,25.2
1829,23306,0.302,6,0,2.5,21,8,10.7,89.5,25.2
1830,23307,0.236,7,0,3.0,21,8,10.8,89.0,28.8
1831,23308,0.382,8,0,3.5,21,8,10.8,87.5,28.8
